play_id,player_id,category_id,game_name,played_at,amount_bet,amount_won
T00075162,P0120,C2,Blackjack,2025-11-05 22:06:00,1575.00,2898.46
T00075163,P0120,C1,Poker,2025-11-05 22:10:00,2300.00,23.63
T00075164,P0120,C6,Electronic Games,2025-11-05 22:12:00,235.00,84.78
T00075165,P0120,C2,Blackjack,2025-11-05 22:16:00,3325.00,261.50
T00075166,P0120,C1,Poker,2025-11-05 22:19:00,1775.00,0.00
T00075167,P0120,C7,Roulette,2025-11-05 22:21:00,2475.00,0.00
T00075168,P0120,C4,$25 Slots,2025-11-05 22:26:00,475.00,286.22
T00075169,P0120,C7,Roulette,2025-11-05 22:30:00,1430.00,0.00
T00075170,P0120,C7,Roulette,2025-12-05 22:11:00,635.00,0.00
T00075171,P0120,C2,Blackjack,2025-12-05 22:14:00,2375.00,0.00
T00075172,P0120,C4,$25 Slots,2025-12-05 22:20:00,275.00,0.00
T00075173,P0120,C7,Roulette,2025-12-05 22:26:00,1180.00,2373.00
T00075174,P0120,C2,Blackjack,2025-12-05 22:31:00,1050.00,196.28
T00075175,P0120,C1,Poker,2025-12-05 22:34:00,2600.00,7502.28
T00075176,P0120,C7,Roulette,2025-12-05 22:39:00,1240.00,75.78
T00075177,P0120,C3,$1 Slots,2025-12-05 22:41:00,27.00,0.00
T00075178,P0120,C2,Blackjack,2025-12-05 22:44:00,3125.00,0.00
T00075179,P0120,C4,$25 Slots,2025-12-05 22:49:00,350.00,0.00
T00075180,P0120,C6,Electronic Games,2025-12-05 22:55:00,405.00,0.00
T00075181,P0120,C2,Blackjack,2025-12-05 22:58:00,775.00,2398.33
T00075182,P0120,C1,Poker,2025-12-05 23:04:00,800.00,738.67
T00075183,P0120,C5,Craps,2025-12-05 23:10:00,850.00,0.00
T00075184,P0120,C1,Poker,2025-12-05 23:13:00,1650.00,0.00
T00075185,P0120,C6,Electronic Games,2025-12-05 23:17:00,215.00,735.23
T00075186,P0120,C2,Blackjack,2025-12-05 23:19:00,2325.00,2165.06
T00075187,P0120,C5,Craps,2025-12-05 23:24:00,900.00,0.00
T00075188,P0120,C2,Blackjack,2025-12-05 23:29:00,1350.00,0.00
T00075189,P0120,C2,Blackjack,2025-12-05 23:35:00,2250.00,2124.48
T00075190,P0120,C2,Blackjack,2025-12-05 23:38:00,775.00,693.13
T00075191,P0120,C6,Electronic Games,2025-12-05 23:43:00,245.00,0.00
T00075192,P0120,C3,$1 Slots,2025-12-05 23:48:00,33.00,0.00
T00075193,P0120,C7,Roulette,2025-12-05 23:53:00,685.00,294.41
T00075194,P0120,C2,Blackjack,2025-12-05 23:55:00,2150.00,0.00
T00075195,P0120,C1,Poker,2025-12-06 00:00:00,1225.00,0.00
T00075196,P0120,C2,Blackjack,2025-12-06 00:05:00,4675.00,1894.62
T00075197,P0120,C2,Blackjack,2025-12-06 00:07:00,1525.00,0.00
T00075198,P0120,C4,$25 Slots,2025-12-06 00:11:00,375.00,0.00
T00075199,P0120,C2,Blackjack,2025-12-06 00:13:00,1325.00,0.00
T00075200,P0120,C7,Roulette,2025-12-06 00:19:00,1260.00,0.00
T00075201,P0120,C6,Electronic Games,2025-12-06 00:25:00,290.00,106.13
T00075202,P0120,C4,$25 Slots,2025-12-06 00:27:00,550.00,0.00
T00075203,P0120,C2,Blackjack,2025-12-06 00:31:00,725.00,0.00
T00075204,P0120,C4,$25 Slots,2025-12-06 00:37:00,325.00,81.67
T00075205,P0120,C1,Poker,2025-12-06 00:40:00,1400.00,0.00
T00075206,P0120,C1,Poker,2025-12-06 00:43:00,1925.00,0.00
T00075207,P0120,C4,$25 Slots,2025-12-06 00:46:00,150.00,4.68
T00075208,P0120,C6,Electronic Games,2025-12-06 00:49:00,190.00,783.54
T00075209,P0120,C6,Electronic Games,2025-12-06 00:53:00,200.00,0.00
T00075210,P0120,C2,Blackjack,2025-12-06 00:56:00,1600.00,2589.75
T00075211,P0120,C2,Blackjack,2025-12-06 01:00:00,2425.00,0.00
T00075212,P0120,C3,$1 Slots,2025-12-06 01:03:00,29.00,0.45
T00075213,P0120,C2,Blackjack,2025-12-12 18:22:00,2750.00,4238.82
T00075214,P0120,C2,Blackjack,2025-12-12 18:28:00,3325.00,0.00
T00075215,P0120,C6,Electronic Games,2025-12-12 18:32:00,230.00,0.00
T00075216,P0120,C2,Blackjack,2025-12-12 18:38:00,1400.00,0.00
T00075217,P0120,C3,$1 Slots,2025-12-12 18:42:00,40.00,14.82
T00075218,P0120,C2,Blackjack,2025-12-12 18:48:00,975.00,0.00
T00075219,P0120,C1,Poker,2025-12-12 18:51:00,5025.00,1807.89
T00075220,P0120,C6,Electronic Games,2025-12-12 18:56:00,440.00,0.00
T00075221,P0120,C2,Blackjack,2025-12-12 18:59:00,5892.00,8413.14
T00075222,P0120,C4,$25 Slots,2025-12-12 19:02:00,500.00,0.00
T00075223,P0120,C7,Roulette,2025-12-12 19:08:00,1275.00,168.95
T00075224,P0120,C1,Poker,2025-12-12 19:10:00,1875.00,0.00
T00075225,P0120,C7,Roulette,2025-12-12 19:12:00,505.00,0.00
T00075226,P0120,C4,$25 Slots,2025-12-12 19:15:00,325.00,771.84
T00075227,P0120,C2,Blackjack,2025-12-12 19:19:00,2900.00,0.00
T00075228,P0120,C2,Blackjack,2025-12-12 19:25:00,1200.00,2463.12
T00075229,P0120,C1,Poker,2025-12-12 19:28:00,2025.00,664.97
T00075230,P0120,C4,$25 Slots,2025-12-12 19:32:00,250.00,0.00
T00075231,P0120,C2,Blackjack,2025-12-12 19:38:00,1350.00,2224.59
T00075232,P0120,C7,Roulette,2025-12-12 19:43:00,1750.00,0.00
T00075233,P0120,C2,Blackjack,2025-12-12 19:45:00,1600.00,0.00
T00075234,P0120,C6,Electronic Games,2025-12-12 19:49:00,270.00,643.22
T00075235,P0120,C1,Poker,2025-12-12 19:53:00,2025.00,0.00
T00075236,P0120,C2,Blackjack,2025-12-12 19:56:00,975.00,0.00
T00075237,P0120,C4,$25 Slots,2025-12-12 20:01:00,325.00,0.00
T00075238,P0120,C6,Electronic Games,2025-12-12 20:03:00,250.00,0.00
T00075239,P0120,C2,Blackjack,2025-12-12 20:08:00,1500.00,957.81
T00075240,P0120,C6,Electronic Games,2025-12-12 20:13:00,260.00,0.00
T00075241,P0120,C2,Blackjack,2025-12-12 20:15:00,1375.00,1093.94
T00075242,P0120,C1,Poker,2025-12-12 20:18:00,1100.00,0.00
T00075243,P0120,C7,Roulette,2025-12-12 20:24:00,1700.00,0.00
T00075244,P0120,C1,Poker,2025-12-12 20:28:00,1450.00,0.00
T00075245,P0120,C2,Blackjack,2025-12-12 20:31:00,975.00,1700.19
T00075246,P0120,C6,Electronic Games,2025-12-12 20:35:00,220.00,0.00
T00075247,P0120,C2,Blackjack,2025-12-12 20:39:00,2475.00,0.00
T00075248,P0120,C1,Poker,2025-12-12 20:44:00,1225.00,3983.51
T00075249,P0120,C1,Poker,2025-12-12 20:50:00,1125.00,909.22
T00075250,P0120,C1,Poker,2025-12-12 20:54:00,2300.00,8513.37
T00075251,P0120,C2,Blackjack,2025-12-12 20:59:00,1250.00,3653.41
T00075252,P0120,C2,Blackjack,2025-12-12 21:03:00,825.00,0.00
T00075253,P0120,C6,Electronic Games,2025-12-12 21:06:00,530.00,0.00
T00075254,P0120,C1,Poker,2025-12-12 21:09:00,1800.00,312.21
T00075255,P0120,C7,Roulette,2025-12-12 21:14:00,1610.00,0.00
T00075256,P0120,C2,Blackjack,2026-03-29 20:41:00,1450.00,228.83
T00075257,P0120,C2,Blackjack,2026-03-29 20:46:00,1850.00,0.98
T00075258,P0120,C2,Blackjack,2026-03-29 20:50:00,1775.00,4720.82
T00075259,P0120,C4,$25 Slots,2026-03-29 20:53:00,225.00,28.89
T00075260,P0120,C7,Roulette,2026-03-29 20:59:00,1625.00,3250.33
T00075261,P0120,C2,Blackjack,2026-03-29 21:05:00,1450.00,0.12
T00075262,P0120,C4,$25 Slots,2026-03-29 21:11:00,525.00,1157.04
T00075263,P0120,C4,$25 Slots,2026-03-29 21:14:00,225.00,0.00
T00075264,P0120,C2,Blackjack,2026-03-29 21:19:00,1525.00,6201.06
T00075265,P0120,C2,Blackjack,2026-03-29 21:23:00,2500.00,8575.56
T00075266,P0120,C6,Electronic Games,2026-03-29 21:28:00,165.00,0.68
T00075267,P0120,C7,Roulette,2026-03-29 21:30:00,895.00,0.00
T00075268,P0120,C6,Electronic Games,2026-03-29 21:33:00,185.00,683.24
T00075269,P0120,C2,Blackjack,2026-03-29 21:37:00,1025.00,1.52
T00075270,P0120,C2,Blackjack,2026-03-29 21:43:00,2100.00,2783.40
T00075271,P0120,C7,Roulette,2026-03-29 21:47:00,1000.00,783.73
T00075272,P0120,C2,Blackjack,2026-03-29 21:52:00,850.00,3258.59
T00075273,P0120,C2,Blackjack,2026-03-29 21:58:00,1700.00,0.00
T00075274,P0120,C1,Poker,2026-03-29 22:02:00,1075.00,45.08
T00075275,P0120,C1,Poker,2026-03-29 22:04:00,2075.00,0.00
T00075276,P0120,C2,Blackjack,2026-03-29 22:07:00,1450.00,0.00
T00075277,P0120,C7,Roulette,2026-03-29 22:13:00,590.00,0.00
T00075278,P0120,C2,Blackjack,2026-03-29 22:16:00,1350.00,137.13
T00075279,P0120,C1,Poker,2026-03-29 22:20:00,1075.00,164.89
T00075280,P0120,C2,Blackjack,2026-03-29 22:25:00,3075.00,0.00
T00075281,P0120,C6,Electronic Games,2026-03-29 22:28:00,195.00,0.00
T00075282,P0120,C7,Roulette,2026-03-29 22:30:00,1555.00,0.00
T00075283,P0120,C4,$25 Slots,2026-03-29 22:33:00,475.00,0.00
T00075284,P0120,C4,$25 Slots,2026-03-29 22:38:00,150.00,0.00
T00075285,P0120,C1,Poker,2026-03-29 22:42:00,2400.00,1021.49
T00075286,P0120,C2,Blackjack,2026-03-29 22:44:00,3850.00,4790.06
T00075287,P0120,C2,Blackjack,2026-03-29 22:48:00,1325.00,359.49
T00075288,P0120,C2,Blackjack,2026-03-29 22:53:00,2025.00,0.00
T00075289,P0120,C3,$1 Slots,2026-03-29 22:57:00,62.00,0.00
T00075290,P0120,C2,Blackjack,2026-03-29 23:01:00,2450.00,5113.02
T00075291,P0120,C1,Poker,2026-03-29 23:06:00,1950.00,921.08
T00075292,P0120,C7,Roulette,2026-03-29 23:10:00,1245.00,85.33
T00075293,P0120,C5,Craps,2026-03-29 23:15:00,1000.00,2711.18
T00075294,P0120,C2,Blackjack,2026-03-29 23:21:00,850.00,0.00
T00075295,P0120,C7,Roulette,2026-03-29 23:23:00,1110.00,4626.47
T00075296,P0120,C7,Roulette,2026-03-29 23:27:00,1025.00,1033.60
T00075297,P0120,C3,$1 Slots,2026-03-29 23:30:00,34.00,0.00
T00075298,P0120,C2,Blackjack,2026-03-29 23:32:00,1425.00,0.00
T00075299,P0121,C5,Craps,2023-08-03 18:06:00,3125.00,4099.18
T00075300,P0121,C2,Blackjack,2023-08-03 18:09:00,3725.00,0.00
T00075301,P0121,C2,Blackjack,2023-08-03 18:15:00,1475.00,55.10
T00075302,P0121,C2,Blackjack,2023-08-03 18:20:00,1325.00,0.00
T00075303,P0121,C2,Blackjack,2023-08-03 18:22:00,1375.00,2725.00
T00075304,P0121,C1,Poker,2023-08-03 18:25:00,3000.00,0.00
T00075305,P0121,C2,Blackjack,2023-08-03 18:31:00,1250.00,0.00
T00075306,P0121,C4,$25 Slots,2023-08-03 18:33:00,200.00,7.33
T00075307,P0121,C4,$25 Slots,2023-08-03 18:39:00,575.00,192.49
T00075308,P0121,C7,Roulette,2023-08-03 18:45:00,2100.00,0.00
T00075309,P0121,C7,Roulette,2023-08-03 18:51:00,1435.00,0.00
T00075310,P0121,C6,Electronic Games,2023-08-03 18:55:00,235.00,37.77
T00075311,P0121,C5,Craps,2023-08-03 19:01:00,2050.00,0.00
T00075312,P0121,C6,Electronic Games,2023-08-03 19:03:00,160.00,99.92
T00075313,P0121,C1,Poker,2023-08-03 19:08:00,1250.00,0.00
T00075314,P0121,C7,Roulette,2023-08-03 19:14:00,835.00,0.00
T00075315,P0121,C2,Blackjack,2023-08-03 19:20:00,2050.00,48.49
T00075316,P0121,C1,Poker,2023-08-20 23:55:00,1925.00,1159.26
T00075317,P0121,C7,Roulette,2023-08-20 23:58:00,1135.00,121.89
T00075318,P0121,C2,Blackjack,2023-08-21 00:02:00,3000.00,1793.69
T00075319,P0121,C6,Electronic Games,2023-08-21 00:05:00,190.00,443.68
T00075320,P0121,C7,Roulette,2023-08-21 00:11:00,1335.00,0.05
T00075321,P0121,C2,Blackjack,2023-08-21 00:17:00,2150.00,9550.91
T00075322,P0121,C5,Craps,2023-08-21 00:23:00,2075.00,1043.38
T00075323,P0121,C7,Roulette,2023-08-21 00:25:00,1215.00,1847.46
T00075324,P0121,C2,Blackjack,2023-08-21 00:28:00,2225.00,9295.59
T00075325,P0121,C6,Electronic Games,2023-08-21 00:34:00,120.00,0.00
T00075326,P0121,C2,Blackjack,2023-08-21 00:38:00,2500.00,8368.92
T00075327,P0121,C3,$1 Slots,2023-08-21 00:44:00,39.00,84.09
T00075328,P0121,C5,Craps,2023-08-21 00:49:00,1250.00,1626.47
T00075329,P0121,C2,Blackjack,2023-08-21 00:55:00,1200.00,0.00
T00075330,P0121,C5,Craps,2023-08-21 00:57:00,1050.00,2.47
T00075331,P0121,C1,Poker,2023-08-21 01:02:00,1150.00,0.00
T00075332,P0121,C1,Poker,2023-08-21 01:07:00,3075.00,8127.57
T00075333,P0121,C2,Blackjack,2023-09-07 23:06:00,1025.00,0.00
T00075334,P0121,C7,Roulette,2023-09-07 23:10:00,1110.00,1164.14
T00075335,P0121,C7,Roulette,2023-09-07 23:16:00,1565.00,0.00
T00075336,P0121,C2,Blackjack,2023-09-07 23:21:00,1900.00,0.00
T00075337,P0121,C5,Craps,2023-09-07 23:23:00,1975.00,5879.71
T00075338,P0121,C2,Blackjack,2023-09-07 23:26:00,1500.00,1317.91
T00075339,P0121,C6,Electronic Games,2023-09-07 23:31:00,375.00,386.93
T00075340,P0121,C1,Poker,2023-09-07 23:36:00,3275.00,0.00
T00075341,P0121,C6,Electronic Games,2023-09-07 23:40:00,210.00,205.79
T00075342,P0121,C7,Roulette,2023-09-07 23:43:00,1385.00,3720.21
T00075343,P0121,C2,Blackjack,2023-09-07 23:45:00,2475.00,48.43
T00075344,P0121,C3,$1 Slots,2023-09-07 23:48:00,19.00,14.67
T00075345,P0121,C7,Roulette,2023-09-07 23:51:00,1535.00,0.00
T00075346,P0121,C5,Craps,2023-09-07 23:57:00,2050.00,162.20
T00075347,P0121,C5,Craps,2023-09-08 00:03:00,1575.00,0.00
T00075348,P0121,C2,Blackjack,2023-09-08 00:08:00,3125.00,0.00
T00075349,P0121,C2,Blackjack,2023-09-08 00:11:00,1550.00,3559.73
T00075350,P0121,C6,Electronic Games,2023-09-16 17:51:00,180.00,7.69
T00075351,P0121,C2,Blackjack,2023-09-16 17:56:00,1900.00,0.00
T00075352,P0121,C2,Blackjack,2023-09-16 17:59:00,2500.00,0.00
T00075353,P0121,C7,Roulette,2023-09-16 18:01:00,1960.00,8492.90
T00075354,P0121,C7,Roulette,2023-09-16 18:05:00,1435.00,2298.31
T00075355,P0121,C1,Poker,2023-09-16 18:10:00,3275.00,0.00
T00075356,P0121,C5,Craps,2023-09-16 18:13:00,1550.00,4443.38
T00075357,P0121,C3,$1 Slots,2023-09-16 18:15:00,50.00,30.23
T00075358,P0121,C5,Craps,2023-09-16 18:19:00,4675.00,6812.28
T00075359,P0121,C2,Blackjack,2023-09-16 18:21:00,1250.00,4097.36
T00075360,P0121,C1,Poker,2023-09-16 18:26:00,2200.00,0.00
T00075361,P0121,C7,Roulette,2023-09-16 18:30:00,1395.00,0.00
T00075362,P0121,C7,Roulette,2023-09-16 18:33:00,1255.00,1891.32
T00075363,P0121,C7,Roulette,2023-09-16 18:38:00,1230.00,32.16
T00075364,P0121,C2,Blackjack,2023-09-16 18:43:00,1550.00,184.09
T00075365,P0121,C3,$1 Slots,2023-09-16 18:47:00,43.00,0.82
T00075366,P0121,C2,Blackjack,2023-09-16 18:52:00,2275.00,9526.87
T00075367,P0121,C2,Blackjack,2023-10-28 17:30:00,1900.00,0.00
T00075368,P0121,C4,$25 Slots,2023-10-28 17:35:00,350.00,264.29
T00075369,P0121,C6,Electronic Games,2023-10-28 17:40:00,235.00,100.60
T00075370,P0121,C7,Roulette,2023-10-28 17:44:00,1225.00,0.00
T00075371,P0121,C2,Blackjack,2023-10-28 17:48:00,1925.00,5616.41
T00075372,P0121,C1,Poker,2023-10-28 17:53:00,2050.00,0.00
T00075373,P0121,C6,Electronic Games,2023-10-28 17:57:00,105.00,4.12
T00075374,P0121,C1,Poker,2023-10-28 18:01:00,2800.00,0.00
T00075375,P0121,C7,Roulette,2023-10-28 18:06:00,835.00,0.00
T00075376,P0121,C4,$25 Slots,2023-10-28 18:10:00,450.00,0.00
T00075377,P0121,C2,Blackjack,2023-10-28 18:15:00,1525.00,3758.28
T00075378,P0121,C4,$25 Slots,2023-10-28 18:21:00,475.00,0.00
T00075379,P0121,C2,Blackjack,2023-10-28 18:24:00,1250.00,877.36
T00075380,P0121,C6,Electronic Games,2023-10-28 18:26:00,245.00,351.37
T00075381,P0121,C4,$25 Slots,2023-10-28 18:31:00,400.00,1878.88
T00075382,P0121,C7,Roulette,2023-10-28 18:34:00,830.00,0.00
T00075383,P0121,C2,Blackjack,2023-10-28 18:38:00,1000.00,699.46
T00075384,P0121,C2,Blackjack,2023-11-06 17:11:00,2525.00,56.62
T00075385,P0121,C6,Electronic Games,2023-11-06 17:17:00,200.00,141.73
T00075386,P0121,C2,Blackjack,2023-11-06 17:22:00,3200.00,2775.52
T00075387,P0121,C4,$25 Slots,2023-11-06 17:26:00,425.00,498.61
T00075388,P0121,C6,Electronic Games,2023-11-06 17:28:00,225.00,187.44
T00075389,P0121,C6,Electronic Games,2023-11-06 17:30:00,175.00,3.60
T00075390,P0121,C2,Blackjack,2023-11-06 17:33:00,2025.00,0.00
T00075391,P0121,C2,Blackjack,2023-11-06 17:39:00,1850.00,0.00
T00075392,P0121,C2,Blackjack,2023-11-06 17:41:00,3100.00,8377.48
T00075393,P0121,C4,$25 Slots,2023-11-06 17:45:00,250.00,0.00
T00075394,P0121,C7,Roulette,2023-11-06 17:49:00,595.00,0.00
T00075395,P0121,C2,Blackjack,2023-11-06 17:51:00,1175.00,0.00
T00075396,P0121,C5,Craps,2023-11-06 17:56:00,1425.00,3274.73
T00075397,P0121,C2,Blackjack,2023-11-06 18:01:00,3000.00,0.00
T00075398,P0121,C1,Poker,2023-11-06 18:03:00,2725.00,0.00
T00075399,P0121,C7,Roulette,2023-11-06 18:06:00,1175.00,602.83
T00075400,P0121,C2,Blackjack,2023-11-06 18:08:00,1775.00,0.00
T00075401,P0121,C2,Blackjack,2023-12-28 17:32:00,1675.00,137.09
T00075402,P0121,C1,Poker,2023-12-28 17:36:00,1225.00,0.00
T00075403,P0121,C2,Blackjack,2023-12-28 17:42:00,4250.00,0.00
T00075404,P0121,C2,Blackjack,2023-12-28 17:47:00,2700.00,7993.67
T00075405,P0121,C2,Blackjack,2023-12-28 17:53:00,2025.00,0.00
T00075406,P0121,C2,Blackjack,2023-12-28 17:57:00,875.00,0.00
T00075407,P0121,C2,Blackjack,2023-12-28 18:01:00,3375.00,0.00
T00075408,P0121,C1,Poker,2023-12-28 18:07:00,5515.00,0.00
T00075409,P0121,C2,Blackjack,2023-12-28 18:09:00,1875.00,1685.51
T00075410,P0121,C1,Poker,2023-12-28 18:12:00,4675.00,0.00
T00075411,P0121,C6,Electronic Games,2023-12-28 18:14:00,150.00,0.00
T00075412,P0121,C7,Roulette,2023-12-28 18:18:00,695.00,0.00
T00075413,P0121,C2,Blackjack,2023-12-28 18:22:00,1050.00,311.87
T00075414,P0121,C1,Poker,2023-12-28 18:24:00,1450.00,0.00
T00075415,P0121,C2,Blackjack,2023-12-28 18:29:00,1300.00,0.00
T00075416,P0121,C4,$25 Slots,2023-12-28 18:32:00,575.00,0.00
T00075417,P0121,C5,Craps,2023-12-28 18:35:00,3050.00,13856.99
T00075418,P0121,C5,Craps,2024-01-18 18:50:00,1950.00,4623.01
T00075419,P0121,C5,Craps,2024-01-18 18:53:00,750.00,2281.71
T00075420,P0121,C2,Blackjack,2024-01-18 18:59:00,925.00,2121.49
T00075421,P0121,C2,Blackjack,2024-01-18 19:02:00,1375.00,1230.76
T00075422,P0121,C1,Poker,2024-01-18 19:04:00,1275.00,2304.29
T00075423,P0121,C2,Blackjack,2024-01-18 19:10:00,1850.00,0.00
T00075424,P0121,C6,Electronic Games,2024-01-18 19:15:00,180.00,0.00
T00075425,P0121,C2,Blackjack,2024-01-18 19:18:00,1725.00,0.00
T00075426,P0121,C5,Craps,2024-01-18 19:24:00,2100.00,3328.25
T00075427,P0121,C3,$1 Slots,2024-01-18 19:27:00,36.00,40.59
T00075428,P0121,C4,$25 Slots,2024-01-18 19:29:00,425.00,0.00
T00075429,P0121,C2,Blackjack,2024-01-18 19:31:00,1150.00,0.00
T00075430,P0121,C2,Blackjack,2024-01-18 19:35:00,2075.00,68.69
T00075431,P0121,C2,Blackjack,2024-01-18 19:41:00,2700.00,7247.52
T00075432,P0121,C2,Blackjack,2024-01-18 19:45:00,2050.00,149.09
T00075433,P0121,C5,Craps,2024-01-18 19:47:00,900.00,3095.70
T00075434,P0121,C1,Poker,2024-01-18 19:50:00,2700.00,2409.04
T00075435,P0121,C4,$25 Slots,2024-01-26 23:17:00,825.00,0.00
T00075436,P0121,C1,Poker,2024-01-26 23:23:00,1075.00,2.86
T00075437,P0121,C6,Electronic Games,2024-01-26 23:26:00,245.00,714.23
T00075438,P0121,C7,Roulette,2024-01-26 23:32:00,1265.00,0.00
T00075439,P0121,C2,Blackjack,2024-01-26 23:38:00,1325.00,0.00
T00075440,P0121,C4,$25 Slots,2024-01-26 23:42:00,1575.00,0.00
T00075441,P0121,C4,$25 Slots,2024-01-26 23:46:00,450.00,0.00
T00075442,P0121,C5,Craps,2024-01-26 23:50:00,1300.00,0.00
T00075443,P0121,C2,Blackjack,2024-01-26 23:54:00,2125.00,7331.26
T00075444,P0121,C2,Blackjack,2024-01-26 23:59:00,1400.00,0.00
T00075445,P0121,C4,$25 Slots,2024-01-27 00:03:00,550.00,0.00
T00075446,P0121,C7,Roulette,2024-01-27 00:08:00,2360.00,0.00
T00075447,P0121,C7,Roulette,2024-01-27 00:10:00,1250.00,3024.82
T00075448,P0121,C5,Craps,2024-01-27 00:13:00,3050.00,0.00
T00075449,P0121,C1,Poker,2024-01-27 00:16:00,1975.00,6953.01
T00075450,P0121,C1,Poker,2024-01-27 00:22:00,1050.00,933.97
T00075451,P0121,C7,Roulette,2024-01-27 00:27:00,835.00,329.52
T00075452,P0121,C2,Blackjack,2024-02-29 22:05:00,1450.00,0.00
T00075453,P0121,C3,$1 Slots,2024-02-29 22:09:00,73.00,0.00
T00075454,P0121,C1,Poker,2024-02-29 22:12:00,1350.00,0.00
T00075455,P0121,C1,Poker,2024-02-29 22:15:00,2175.00,313.92
T00075456,P0121,C1,Poker,2024-02-29 22:18:00,3575.00,0.00
T00075457,P0121,C2,Blackjack,2024-02-29 22:23:00,1225.00,0.00
T00075458,P0121,C7,Roulette,2024-02-29 22:26:00,2020.00,1410.23
T00075459,P0121,C2,Blackjack,2024-02-29 22:32:00,1550.00,0.00
T00075460,P0121,C4,$25 Slots,2024-02-29 22:36:00,575.00,0.00
T00075461,P0121,C4,$25 Slots,2024-02-29 22:41:00,500.00,0.00
T00075462,P0121,C7,Roulette,2024-02-29 22:45:00,700.00,0.00
T00075463,P0121,C2,Blackjack,2024-02-29 22:48:00,1925.00,2247.26
T00075464,P0121,C5,Craps,2024-02-29 22:52:00,900.00,1926.29
T00075465,P0121,C5,Craps,2024-02-29 22:57:00,2175.00,338.64
T00075466,P0121,C1,Poker,2024-02-29 23:01:00,1850.00,0.00
T00075467,P0121,C1,Poker,2024-02-29 23:06:00,3075.00,2895.19
T00075468,P0121,C4,$25 Slots,2024-02-29 23:11:00,175.00,44.17
T00075469,P0121,C7,Roulette,2024-03-08 19:26:00,945.00,1143.49
T00075470,P0121,C5,Craps,2024-03-08 19:29:00,3850.00,0.00
T00075471,P0121,C2,Blackjack,2024-03-08 19:34:00,1250.00,0.00
T00075472,P0121,C2,Blackjack,2024-03-08 19:38:00,975.00,0.00
T00075473,P0121,C2,Blackjack,2024-03-08 19:43:00,1425.00,2815.65
T00075474,P0121,C5,Craps,2024-03-08 19:48:00,1200.00,0.00
T00075475,P0121,C4,$25 Slots,2024-03-08 19:53:00,300.00,750.07
T00075476,P0121,C5,Craps,2024-03-08 19:56:00,750.00,0.00
T00075477,P0121,C1,Poker,2024-03-08 19:58:00,2275.00,526.18
T00075478,P0121,C4,$25 Slots,2024-03-08 20:02:00,725.00,0.00
T00075479,P0121,C2,Blackjack,2024-03-08 20:08:00,1700.00,5822.25
T00075480,P0121,C2,Blackjack,2024-03-08 20:11:00,1225.00,0.00
T00075481,P0121,C2,Blackjack,2024-03-08 20:15:00,1725.00,7111.62
T00075482,P0121,C5,Craps,2024-03-08 20:19:00,2075.00,4505.40
T00075483,P0121,C5,Craps,2024-03-08 20:23:00,1625.00,360.32
T00075484,P0121,C1,Poker,2024-03-08 20:27:00,1375.00,1124.09
T00075485,P0121,C7,Roulette,2024-03-08 20:30:00,1700.00,0.00
T00075486,P0121,C2,Blackjack,2024-04-23 17:45:00,2725.00,0.00
T00075487,P0121,C6,Electronic Games,2024-04-23 17:51:00,175.00,522.07
T00075488,P0121,C1,Poker,2024-04-23 17:54:00,2500.00,263.45
T00075489,P0121,C1,Poker,2024-04-23 18:00:00,950.00,44.22
T00075490,P0121,C4,$25 Slots,2024-04-23 18:02:00,400.00,249.80
T00075491,P0121,C5,Craps,2024-04-23 18:08:00,1900.00,3998.08
T00075492,P0121,C7,Roulette,2024-04-23 18:13:00,1385.00,730.21
T00075493,P0121,C5,Craps,2024-04-23 18:16:00,1975.00,0.00
T00075494,P0121,C2,Blackjack,2024-04-23 18:18:00,475.00,2049.64
T00075495,P0121,C2,Blackjack,2024-04-23 18:23:00,1300.00,349.37
T00075496,P0121,C7,Roulette,2024-04-23 18:27:00,1255.00,0.00
T00075497,P0121,C7,Roulette,2024-04-23 18:33:00,865.00,1165.19
T00075498,P0121,C5,Craps,2024-04-23 18:39:00,2350.00,0.00
T00075499,P0121,C1,Poker,2024-04-23 18:43:00,1975.00,6240.35
T00075500,P0121,C7,Roulette,2024-04-23 18:45:00,1365.00,0.00
T00075501,P0121,C5,Craps,2024-04-23 18:49:00,3075.00,33.08
T00075502,P0121,C1,Poker,2024-06-06 23:15:00,3300.00,142.16
T00075503,P0121,C2,Blackjack,2024-06-06 23:21:00,4100.00,0.00
T00075504,P0121,C7,Roulette,2024-06-06 23:24:00,1075.00,0.00
T00075505,P0121,C1,Poker,2024-06-06 23:29:00,1275.00,603.31
T00075506,P0121,C2,Blackjack,2024-06-06 23:31:00,1825.00,4156.78
T00075507,P0121,C4,$25 Slots,2024-06-06 23:34:00,350.00,0.00
T00075508,P0121,C2,Blackjack,2024-06-06 23:36:00,700.00,11.91
T00075509,P0121,C2,Blackjack,2024-06-06 23:42:00,2650.00,0.00
T00075510,P0121,C5,Craps,2024-06-06 23:45:00,3225.00,0.00
T00075511,P0121,C4,$25 Slots,2024-06-06 23:47:00,500.00,1509.29
T00075512,P0121,C4,$25 Slots,2024-06-06 23:50:00,300.00,0.00
T00075513,P0121,C4,$25 Slots,2024-06-06 23:55:00,250.00,0.00
T00075514,P0121,C2,Blackjack,2024-06-06 23:58:00,1825.00,2652.62
